Region,Sub Region,Country,Year,Count,Rate
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2005,1675,0.01675
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2006,1574,0.01574
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2007,1216,0.01216
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2008,1100,0.011
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2009,870,0.0087
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2010,778,0.00778
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2011,731,0.00731
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2012,616,0.00616
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2013,500,0.005
Asia,Eastern Asia,Japan,2004,7295,0.07295
Asia,Eastern Asia,Japan,2005,5988,0.05988
Asia,Eastern Asia,Japan,2006,5108,0.05108
Asia,Eastern Asia,Japan,2007,4567,0.04567
Asia,Eastern Asia,Japan,2008,4300,0.043
Asia,Eastern Asia,Japan,2009,4536,0.04536
Asia,Eastern Asia,Japan,2010,4052,0.04052
Asia,Eastern Asia,Japan,2011,3698,0.03698
Asia,Eastern Asia,Japan,2012,3693,0.03693
Asia,Eastern Asia,Japan,2013,3324,0.03324
Asia,Eastern Asia,Japan,2014,3056,0.03056
Asia,Eastern Asia,Japan,2015,2426,0.02426
Asia,Eastern Asia,Japan,2016,2332,0.02332
Asia,Eastern Asia,Macao Special Administrative Region of China,2008,378,0.00378
Asia,Eastern Asia,Macao Special Administrative Region of China,2009,268,0.00268
Asia,Eastern Asia,Macao Special Administrative Region of China,2010,178,0.00178
Asia,Eastern Asia,Macao Special Administrative Region of China,2011,198,0.00198
Asia,Eastern Asia,Macao Special Administrative Region of China,2012,179,0.00179
Asia,Eastern Asia,Macao Special Administrative Region of China,2013,150,0.0015
Asia,Eastern Asia,Macao Special Administrative Region of China,2014,120,0.0012
Asia,Eastern Asia,Macao Special Administrative Region of China,2015,113,0.00113
Asia,Eastern Asia,Macao Special Administrative Region of China,2016,98,0.00098
Asia,Eastern Asia,Macao Special Administrative Region of China,2017,108,0.00108
Asia,Eastern Asia,Mongolia,2003,825,0.00825
Asia,Eastern Asia,Mongolia,2004,655,0.00655
Asia,Eastern Asia,Mongolia,2005,584,0.00584
Asia,Eastern Asia,Mongolia,2006,455,0.00455
Asia,Eastern Asia,Mongolia,2007,656,0.00656
Asia,Eastern Asia,Mongolia,2008,818,0.00818
Asia,Eastern Asia,Mongolia,2009,754,0.00754
Asia,Eastern Asia,Mongolia,2010,520,0.0052
Asia,Eastern Asia,Mongolia,2011,536,0.00536
Asia,Eastern Asia,Mongolia,2012,552,0.00552
Asia,Eastern Asia,Mongolia,2013,620,0.0062
Asia,Eastern Asia,Mongolia,2014,686,0.00686
Asia,Eastern Asia,Mongolia,2015,537,0.00537
Asia,Eastern Asia,Mongolia,2016,474,0.00474
Asia,Eastern Asia,Mongolia,2017,1233,0.01233
Asia,Eastern Asia,Republic of Korea,2003,7292,0.07292
Asia,Eastern Asia,Republic of Korea,2004,5832,0.05832
Asia,Eastern Asia,Republic of Korea,2005,5170,0.0517
Asia,Eastern Asia,Republic of Korea,2006,4848,0.04848
Asia,Eastern Asia,Republic of Korea,2007,4452,0.04452
Asia,Eastern Asia,Republic of Korea,2008,4841,0.04841
Asia,Eastern Asia,Republic of Korea,2009,6367,0.06367
Asia,Eastern Asia,Republic of Korea,2010,4409,0.04409
Asia,Eastern Asia,Republic of Korea,2011,3994,0.03994
Asia,Eastern Asia,Republic of Korea,2012,2586,0.02586
Asia,Eastern Asia,Republic of Korea,2013,1980,0.0198
Asia,Eastern Asia,Republic of Korea,2014,1586,0.01586
Asia,Eastern Asia,Republic of Korea,2015,1446,0.01446
Asia,Eastern Asia,Republic of Korea,2016,1149,0.01149
Asia,Eastern Asia,Republic of Korea,2017,967,0.00967
Asia,South-Eastern Asia,Brunei Darussalam,2003,16,0.00016
Asia,South-Eastern Asia,Brunei Darussalam,2004,11,0.00011
Asia,South-Eastern Asia,Brunei Darussalam,2005,9,0.00009
Asia,South-Eastern Asia,Brunei Darussalam,2006,2,0.00002
Asia,South-Eastern Asia,Indonesia,2008,9742,0.09742
Asia,South-Eastern Asia,Indonesia,2009,10933,0.10933
Asia,South-Eastern Asia,Indonesia,2010,9910,0.0991
Asia,South-Eastern Asia,Indonesia,2011,11207,0.11207
